DateTime;Quality status;Resolution code;Net regulation volume;System imbalance;Alpha;Marginal incremental price;Marginal decremental price;Strategic reserve price;Positive imbalance price;Negative imbalance price
2021-12-29T10:30:00+01:00;Validated;PT15M;-54.494;53.347;0.0;204.2;70.0;;70.0;70.0
2021-12-29T10:15:00+01:00;Validated;PT15M;-38.814;33.283;0.0;204.2;70.0;;70.0;70.0
2021-12-29T10:00:00+01:00;Validated;PT15M;14.828;-36.891;0.0;204.2;70.0;;204.2;204.2
2021-12-29T09:45:00+01:00;Validated;PT15M;-1.642;-5.045;0.0;203.45;70.0;;203.45;203.45
2021-12-29T09:30:00+01:00;Validated;PT15M;7.655;-18.959;0.0;203.45;70.0;;203.45;203.45
2021-12-29T09:15:00+01:00;Validated;PT15M;-62.69;52.732;0.0;203.45;70.0;;70.0;70.0
2021-12-29T09:00:00+01:00;Validated;PT15M;4.594;12.343;0.0;203.45;70.0;;70.0;70.0
2021-12-29T08:45:00+01:00;Validated;PT15M;70.143;-90.499;0.0;207.0;70.0;;207.0;207.0
2021-12-29T08:30:00+01:00;Validated;PT15M;60.145;-80.848;0.0;207.0;70.0;;207.0;207.0
2021-12-29T08:15:00+01:00;Validated;PT15M;79.867;-94.324;0.0;200.0;70.0;;200.0;200.0
2021-12-29T08:00:00+01:00;Validated;PT15M;10.41;12.845;0.0;201.14;70.0;;70.0;70.0
2021-12-29T07:45:00+01:00;Validated;PT15M;115.923;-144.318;0.0;212.74;70.0;;212.74;212.74
2021-12-29T07:30:00+01:00;Validated;PT15M;57.995;-79.896;0.0;212.58;70.0;;212.58;212.58
2021-12-29T07:15:00+01:00;Validated;PT15M;33.345;-32.904;0.0;212.58;70.0;;212.58;212.58
2021-12-29T07:00:00+01:00;Validated;PT15M;-78.436;91.405;0.0;212.58;49.4;;49.4;49.4
2021-12-29T06:45:00+01:00;Validated;PT15M;-61.75;54.113;0.0;212.58;70.0;;70.0;70.0
2021-12-29T06:30:00+01:00;Validated;PT15M;-129.658;129.52;0.0;212.58;70.0;;70.0;70.0
2021-12-29T06:15:00+01:00;Validated;PT15M;-144.686;128.79;0.0;212.58;70.0;;70.0;70.0
2021-12-29T06:00:00+01:00;Validated;PT15M;-81.744;100.474;0.0;212.58;70.0;;70.0;70.0
2021-12-29T05:45:00+01:00;Validated;PT15M;160.197;-140.772;0.0;212.58;70.0;;212.58;212.58
2021-12-29T05:30:00+01:00;Validated;PT15M;-14.984;-10.57;0.0;212.58;70.0;;212.58;212.58
2021-12-29T05:15:00+01:00;Validated;PT15M;-0.256;15.508;0.0;160.0;70.0;;70.0;70.0
2021-12-29T05:00:00+01:00;Validated;PT15M;-101.181;146.706;0.0;160.11;29.77;;29.77;29.77
2021-12-29T04:45:00+01:00;Validated;PT15M;59.455;-62.25;0.0;188.86;70.0;;188.86;188.86
2021-12-29T04:30:00+01:00;Validated;PT15M;17.305;-32.368;0.0;164.36;70.0;;164.36;164.36
2021-12-29T04:15:00+01:00;Validated;PT15M;28.528;-25.405;0.0;168.6;70.0;;168.6;168.6
2021-12-29T04:00:00+01:00;Validated;PT15M;-40.403;53.786;0.0;160.0;70.0;;70.0;70.0
2021-12-29T03:45:00+01:00;Validated;PT15M;132.006;-116.455;0.0;177.03;70.0;;177.03;177.03
2021-12-29T03:30:00+01:00;Validated;PT15M;-156.852;184.491;3.99;160.0;-16.08;;-20.07;-20.07
2021-12-29T03:15:00+01:00;Validated;PT15M;-137.931;209.319;5.58;160.0;3.38;;-2.2;-2.2
2021-12-29T03:00:00+01:00;Validated;PT15M;-219.114;229.093;2.81;160.0;70.0;;67.19;67.19
2021-12-29T02:45:00+01:00;Validated;PT15M;128.185;-118.128;0.0;160.0;70.0;;160.0;160.0
2021-12-29T02:30:00+01:00;Validated;PT15M;60.465;-66.064;0.0;160.0;70.0;;160.0;160.0
2021-12-29T02:15:00+01:00;Validated;PT15M;-63.806;72.727;0.0;160.0;70.0;;70.0;70.0
2021-12-29T02:00:00+01:00;Validated;PT15M;-124.483;96.006;0.0;169.23;26.25;;26.25;26.25
2021-12-29T01:45:00+01:00;Validated;PT15M;-159.275;223.169;2.56;160.0;-42.14;;-44.7;-44.7
2021-12-29T01:30:00+01:00;Validated;PT15M;-89.64;111.828;0.0;160.0;25.34;;25.34;25.34
2021-12-29T01:15:00+01:00;Validated;PT15M;-105.775;140.444;0.0;160.0;67.75;;67.75;67.75
2021-12-29T01:00:00+01:00;Validated;PT15M;-143.088;148.033;0.0;212.58;64.81;;64.81;64.81
2021-12-29T00:45:00+01:00;Validated;PT15M;-155.859;195.722;2.43;212.58;-53.64;;-56.07;-56.07
2021-12-29T00:30:00+01:00;Validated;PT15M;-73.481;132.287;0.0;212.58;47.08;;47.08;47.08
2021-12-29T00:15:00+01:00;Validated;PT15M;-53.072;76.831;0.0;160.0;70.0;;70.0;70.0
2021-12-29T00:00:00+01:00;Validated;PT15M;-141.034;123.773;0.0;160.0;64.5;;64.5;64.5
2021-12-28T23:45:00+01:00;Validated;PT15M;48.577;-13.633;0.0;160.0;59.27;;160.0;160.0
2021-12-28T23:30:00+01:00;Validated;PT15M;51.563;-41.888;0.0;160.0;60.1;;160.0;160.0
2021-12-28T23:15:00+01:00;Validated;PT15M;141.624;-136.408;0.0;160.0;60.1;;160.0;160.0
2021-12-28T23:00:00+01:00;Validated;PT15M;-51.778;42.005;0.0;160.0;60.1;;60.1;60.1
2021-12-28T22:45:00+01:00;Validated;PT15M;-66.93;91.136;0.0;160.0;70.0;;70.0;70.0
2021-12-28T22:30:00+01:00;Validated;PT15M;-13.015;29.073;0.0;160.0;70.0;;70.0;70.0
2021-12-28T22:15:00+01:00;Validated;PT15M;-85.245;76.338;0.0;210.88;-55.27;;-55.27;-55.27
2021-12-28T22:00:00+01:00;Validated;PT15M;-329.47;282.717;6.98;210.88;-55.27;;-62.25;-62.25
2021-12-28T21:45:00+01:00;Validated;PT15M;-151.316;185.798;1.66;210.88;13.41;;11.74;11.74
2021-12-28T21:30:00+01:00;Validated;PT15M;-54.168;92.488;0.0;210.88;69.66;;69.66;69.66
2021-12-28T21:15:00+01:00;Validated;PT15M;-46.502;54.01;0.0;210.88;70.0;;70.0;70.0
2021-12-28T21:00:00+01:00;Validated;PT15M;34.739;-0.485;0.0;353.67;70.0;;353.67;353.67
2021-12-28T20:45:00+01:00;Validated;PT15M;162.577;-153.295;1.59;210.88;70.0;;212.47;212.47
2021-12-28T20:30:00+01:00;Validated;PT15M;119.273;-119.142;0.0;210.88;70.0;;210.88;210.88
2021-12-28T20:15:00+01:00;Validated;PT15M;34.558;-48.41;0.0;210.88;70.0;;210.88;210.88
2021-12-28T20:00:00+01:00;Validated;PT15M;68.839;-120.918;0.0;211.02;70.0;;211.02;211.02
2021-12-28T19:45:00+01:00;Validated;PT15M;41.995;-16.885;0.0;165.0;70.0;;165.0;165.0
2021-12-28T19:30:00+01:00;Validated;PT15M;58.996;-52.473;0.0;165.0;70.0;;165.0;165.0
2021-12-28T19:15:00+01:00;Validated;PT15M;102.978;-95.103;0.0;165.0;70.0;;165.0;165.0
2021-12-28T19:00:00+01:00;Validated;PT15M;223.117;-222.608;1.19;165.0;70.0;;166.19;166.19
2021-12-28T18:45:00+01:00;Validated;PT15M;9.795;-11.861;0.0;165.0;70.0;;165.0;165.0
2021-12-28T18:30:00+01:00;Validated;PT15M;10.871;-3.37;0.0;165.0;70.0;;165.0;165.0
2021-12-28T18:15:00+01:00;Validated;PT15M;60.305;-60.51;0.0;165.0;70.0;;165.0;165.0
2021-12-28T18:00:00+01:00;Validated;PT15M;85.671;-67.161;0.0;165.0;70.0;;165.0;165.0
2021-12-28T17:45:00+01:00;Validated;PT15M;10.315;-19.73;0.0;165.0;70.0;;165.0;165.0
2021-12-28T17:30:00+01:00;Validated;PT15M;-89.816;83.972;0.0;165.0;70.0;;70.0;70.0
2021-12-28T17:15:00+01:00;Validated;PT15M;-117.231;116.882;0.0;165.0;70.0;;70.0;70.0
2021-12-28T17:00:00+01:00;Validated;PT15M;-68.528;83.639;0.0;165.0;70.0;;70.0;70.0
2021-12-28T16:45:00+01:00;Validated;PT15M;77.81;-125.633;0.0;213.66;0.0;;213.66;213.66
2021-12-28T16:30:00+01:00;Validated;PT15M;-368.128;325.71;35.6;210.88;0.0;;-35.6;-35.6
2021-12-28T16:15:00+01:00;Validated;PT15M;-367.725;375.398;19.61;210.88;70.0;;50.39;50.39
2021-12-28T16:00:00+01:00;Validated;PT15M;-230.61;236.125;1.59;366.69;70.0;;68.41;68.41
2021-12-28T15:45:00+01:00;Validated;PT15M;30.535;-36.048;0.0;210.88;70.0;;210.88;210.88
2021-12-28T15:30:00+01:00;Validated;PT15M;129.391;-159.283;1.73;211.03;70.0;;212.76;212.76
2021-12-28T15:15:00+01:00;Validated;PT15M;96.581;-124.487;0.0;210.88;70.0;;210.88;210.88
2021-12-28T15:00:00+01:00;Validated;PT15M;-107.939;55.219;0.0;210.88;70.0;;70.0;70.0
2021-12-28T14:45:00+01:00;Validated;PT15M;117.126;-93.675;0.0;366.02;70.0;;366.02;366.02
2021-12-28T14:30:00+01:00;Validated;PT15M;142.724;-155.049;1.26;212.72;70.0;;213.98;213.98
2021-12-28T14:15:00+01:00;Validated;PT15M;52.696;-87.032;0.0;210.88;70.0;;210.88;210.88
2021-12-28T14:00:00+01:00;Validated;PT15M;23.128;-39.326;0.0;210.88;70.0;;210.88;210.88
2021-12-28T13:45:00+01:00;Validated;PT15M;29.107;-24.487;0.0;353.0;70.0;;353.0;353.0
2021-12-28T13:30:00+01:00;Validated;PT15M;108.915;-104.337;0.0;366.02;70.0;;366.02;366.02
2021-12-28T13:15:00+01:00;Validated;PT15M;123.561;-128.028;0.0;213.53;70.0;;213.53;213.53
2021-12-28T13:00:00+01:00;Validated;PT15M;148.76;-190.567;3.24;212.6;70.0;;215.85;215.85
2021-12-28T12:45:00+01:00;Validated;PT15M;-182.727;175.733;2.72;210.88;0.0;;-2.72;-2.72
2021-12-28T12:30:00+01:00;Validated;PT15M;-157.312;167.53;1.92;210.88;0.0;;-1.92;-1.92
2021-12-28T12:15:00+01:00;Validated;PT15M;-121.83;129.742;0.0;210.88;0.01;;0.01;0.01
2021-12-28T12:00:00+01:00;Validated;PT15M;-96.716;108.936;0.0;210.88;50.0;;50.0;50.0
2021-12-28T11:45:00+01:00;Validated;PT15M;-153.735;156.459;3.42;210.88;-53.17;;-56.59;-56.59
2021-12-28T11:30:00+01:00;Validated;PT15M;-220.082;216.885;4.59;210.88;-53.17;;-57.76;-57.76
2021-12-28T11:15:00+01:00;Validated;PT15M;-186.651;195.451;1.63;210.88;70.0;;68.37;68.37
2021-12-28T11:00:00+01:00;Validated;PT15M;-55.172;80.351;0.0;210.88;70.0;;70.0;70.0
2021-12-28T10:45:00+01:00;Validated;PT15M;-105.382;115.934;0.0;210.88;70.0;;70.0;70.0
2021-12-28T10:30:00+01:00;Validated;PT15M;-19.632;21.312;0.0;210.88;70.0;;70.0;70.0
2021-12-28T10:15:00+01:00;Validated;PT15M;39.03;-30.787;0.0;210.88;70.0;;210.88;210.88
2021-12-28T10:00:00+01:00;Validated;PT15M;5.066;2.332;0.0;210.88;70.0;;70.0;70.0
2021-12-28T09:45:00+01:00;Validated;PT15M;-72.057;81.489;0.0;210.88;70.0;;70.0;70.0
2021-12-28T09:30:00+01:00;Validated;PT15M;24.126;-21.806;0.0;210.88;70.0;;210.88;210.88
2021-12-28T09:15:00+01:00;Validated;PT15M;45.222;-42.425;0.0;210.88;70.0;;210.88;210.88
2021-12-28T09:00:00+01:00;Validated;PT15M;29.769;-14.034;0.0;210.88;70.0;;210.88;210.88
2021-12-28T08:45:00+01:00;Validated;PT15M;34.505;-27.753;0.0;210.53;10.0;;210.53;210.53
2021-12-28T08:30:00+01:00;Validated;PT15M;4.661;-0.666;0.0;210.53;10.0;;210.53;210.53
2021-12-28T08:15:00+01:00;Validated;PT15M;157.673;-150.397;0.66;210.53;10.0;;211.19;211.19
2021-12-28T08:00:00+01:00;Validated;PT15M;-0.055;-6.286;0.0;210.53;-53.17;;210.53;210.53
2021-12-28T07:45:00+01:00;Validated;PT15M;-98.373;94.895;0.0;210.53;-53.17;;-53.17;-53.17
2021-12-28T07:30:00+01:00;Validated;PT15M;-131.898;136.161;0.0;210.53;-53.17;;-53.17;-53.17
2021-12-28T07:15:00+01:00;Validated;PT15M;-142.835;138.867;0.0;210.53;-53.17;;-53.17;-53.17
2021-12-28T07:00:00+01:00;Validated;PT15M;-168.108;209.497;2.4;210.53;-53.17;;-55.57;-55.57
2021-12-28T06:45:00+01:00;Validated;PT15M;-86.607;117.208;0.0;210.53;59.5;;59.5;59.5
2021-12-28T06:30:00+01:00;Validated;PT15M;2.225;-4.292;0.0;210.53;59.5;;210.53;210.53
2021-12-28T06:15:00+01:00;Validated;PT15M;1.272;11.32;0.0;200.04;59.5;;59.5;59.5
2021-12-28T06:00:00+01:00;Validated;PT15M;28.945;-20.716;0.0;199.63;59.5;;199.63;199.63
2021-12-28T05:45:00+01:00;Validated;PT15M;125.046;-119.244;0.0;199.63;23.53;;199.63;199.63
2021-12-28T05:30:00+01:00;Validated;PT15M;174.882;-180.194;1.57;199.63;23.53;;201.2;201.2
2021-12-28T05:15:00+01:00;Validated;PT15M;87.695;-90.736;0.0;199.63;23.53;;199.63;199.63
2021-12-28T05:00:00+01:00;Validated;PT15M;49.79;-50.916;0.0;199.63;23.53;;199.63;199.63
2021-12-28T04:45:00+01:00;Validated;PT15M;20.228;-15.731;0.0;199.63;15.86;;199.63;199.63
2021-12-28T04:30:00+01:00;Validated;PT15M;-45.238;68.862;0.0;199.63;15.86;;15.86;15.86
2021-12-28T04:15:00+01:00;Validated;PT15M;-21.761;30.238;0.0;199.63;15.86;;15.86;15.86
2021-12-28T04:00:00+01:00;Validated;PT15M;-102.877;67.415;0.0;199.97;-67.38;;-67.38;-67.38
2021-12-28T03:45:00+01:00;Validated;PT15M;-169.03;245.282;1.49;199.63;-45.49;;-46.99;-46.99
2021-12-28T03:30:00+01:00;Validated;PT15M;-41.741;19.016;0.0;199.63;-19.44;;-19.44;-19.44
2021-12-28T03:15:00+01:00;Validated;PT15M;-152.43;188.342;3.42;199.63;-32.46;;-35.87;-35.87
2021-12-28T03:00:00+01:00;Validated;PT15M;-180.176;184.87;1.77;199.63;-12.23;;-14.0;-14.0
2021-12-28T02:45:00+01:00;Validated;PT15M;-78.23;101.402;0.0;199.63;29.77;;29.77;29.77
2021-12-28T02:30:00+01:00;Validated;PT15M;-74.021;87.679;0.0;199.63;36.6;;36.6;36.6
2021-12-28T02:15:00+01:00;Validated;PT15M;-59.53;75.566;0.0;199.63;36.6;;36.6;36.6
2021-12-28T02:00:00+01:00;Validated;PT15M;22.75;-20.039;0.0;200.36;36.6;;200.36;200.36
2021-12-28T01:45:00+01:00;Validated;PT15M;-118.734;127.562;0.0;199.63;-19.0;;-19.0;-19.0
2021-12-28T01:30:00+01:00;Validated;PT15M;-11.09;41.151;0.0;199.63;39.93;;39.93;39.93
2021-12-28T01:15:00+01:00;Validated;PT15M;64.488;-54.091;0.0;199.91;40.0;;199.91;199.91
2021-12-28T01:00:00+01:00;Validated;PT15M;170.399;-169.419;2.19;199.63;40.0;;201.82;201.82
2021-12-28T00:45:00+01:00;Validated;PT15M;-129.754;144.96;0.0;199.63;-45.03;;-45.03;-45.03
2021-12-28T00:30:00+01:00;Validated;PT15M;-89.884;137.325;0.0;199.63;46.63;;46.63;46.63
2021-12-28T00:15:00+01:00;Validated;PT15M;63.377;-58.432;0.0;204.57;50.05;;204.57;204.57
2021-12-28T00:00:00+01:00;Validated;PT15M;232.006;-214.272;6.29;204.63;50.05;;210.91;210.91
2021-12-27T23:45:00+01:00;Validated;PT15M;-216.676;240.098;10.1;208.79;-85.64;;-95.75;-95.75
2021-12-27T23:30:00+01:00;Validated;PT15M;-241.93;278.551;5.66;208.79;-58.03;;-63.69;-63.69
2021-12-27T23:15:00+01:00;Validated;PT15M;-72.699;161.708;0.77;208.79;-54.62;;-55.39;-55.39
2021-12-27T23:00:00+01:00;Validated;PT15M;-25.296;15.909;0.0;208.79;-58.03;;-58.03;-58.03
2021-12-27T22:45:00+01:00;Validated;PT15M;-251.147;266.217;9.98;208.79;-59.83;;-69.81;-69.81
2021-12-27T22:30:00+01:00;Validated;PT15M;-189.589;250.684;2.14;208.79;-58.03;;-60.17;-60.17
2021-12-27T22:15:00+01:00;Validated;PT15M;-53.531;60.751;0.0;208.79;-58.03;;-58.03;-58.03
2021-12-27T22:00:00+01:00;Validated;PT15M;-207.061;214.681;14.8;208.79;-58.03;;-72.83;-72.83
2021-12-27T21:45:00+01:00;Validated;PT15M;-276.365;356.827;29.86;208.79;-58.03;;-87.89;-87.89
2021-12-27T21:30:00+01:00;Validated;PT15M;-307.786;316.967;14.62;208.79;-58.03;;-72.65;-72.65
2021-12-27T21:15:00+01:00;Validated;PT15M;-227.784;252.785;7.55;199.63;-58.03;;-65.58;-65.58
2021-12-27T21:00:00+01:00;Validated;PT15M;-231.854;226.239;11.45;199.63;-58.03;;-69.48;-69.48
2021-12-27T20:45:00+01:00;Validated;PT15M;-309.927;309.618;10.4;204.73;-58.03;;-68.43;-68.43
2021-12-27T20:30:00+01:00;Validated;PT15M;-214.15;213.032;8.3;205.8;-58.03;;-66.33;-66.33
2021-12-27T20:15:00+01:00;Validated;PT15M;-278.769;278.737;3.21;199.63;70.0;;66.79;66.79
2021-12-27T20:00:00+01:00;Validated;PT15M;-107.759;86.172;0.0;207.59;0.0;;0.0;0.0
2021-12-27T19:45:00+01:00;Validated;PT15M;-495.626;554.066;101.66;199.63;-200.0;;-301.66;-301.66
2021-12-27T19:30:00+01:00;Validated;PT15M;-189.115;350.247;9.1;199.63;-24.17;;-33.26;-33.26
2021-12-27T19:15:00+01:00;Validated;PT15M;-121.222;154.031;1.44;245.95;68.05;;66.61;66.61
2021-12-27T19:00:00+01:00;Validated;PT15M;-82.932;105.948;0.0;208.79;70.0;;70.0;70.0
2021-12-27T18:45:00+01:00;Validated;PT15M;-93.097;78.839;0.0;208.79;-66.63;;-66.63;-66.63
2021-12-27T18:30:00+01:00;Validated;PT15M;123.81;-46.504;0.0;349.69;22.85;;349.69;349.69
2021-12-27T18:15:00+01:00;Validated;PT15M;238.745;-232.919;7.77;362.71;70.0;;370.48;370.48
2021-12-27T18:00:00+01:00;Validated;PT15M;258.157;-250.071;2.14;208.79;70.0;;210.93;210.93
2021-12-27T17:45:00+01:00;Validated;PT15M;63.266;-61.348;0.0;205.0;70.0;;205.0;205.0
2021-12-27T17:30:00+01:00;Validated;PT15M;140.885;-145.32;0.0;205.0;70.0;;205.0;205.0
2021-12-27T17:15:00+01:00;Validated;PT15M;-81.623;86.936;0.0;205.0;70.0;;70.0;70.0
2021-12-27T17:00:00+01:00;Validated;PT15M;-121.75;136.938;0.0;208.2;70.0;;70.0;70.0
2021-12-27T16:45:00+01:00;Validated;PT15M;-167.563;173.186;1.93;260.3;70.0;;68.07;68.07
2021-12-27T16:30:00+01:00;Validated;PT15M;-132.958;124.848;0.0;260.3;70.0;;70.0;70.0
2021-12-27T16:15:00+01:00;Validated;PT15M;-86.388;81.709;0.0;260.3;70.0;;70.0;70.0
2021-12-27T16:00:00+01:00;Validated;PT15M;-89.631;86.7;0.0;260.3;43.24;;43.24;43.24
2021-12-27T15:45:00+01:00;Validated;PT15M;15.46;10.352;0.0;400.0;8.09;;8.09;8.09
2021-12-27T15:30:00+01:00;Validated;PT15M;106.295;-76.546;0.0;400.0;-28.87;;400.0;400.0
2021-12-27T15:15:00+01:00;Validated;PT15M;283.002;-152.327;14.26;413.02;-13.99;;427.28;427.28
2021-12-27T15:00:00+01:00;Validated;PT15M;440.632;-414.001;23.24;413.02;70.58;;436.26;436.26
2021-12-27T14:45:00+01:00;Validated;PT15M;221.1;-222.245;5.15;400.0;75.0;;405.15;405.15
2021-12-27T14:30:00+01:00;Validated;PT15M;193.303;-205.536;3.68;212.36;75.0;;216.04;216.04
2021-12-27T14:15:00+01:00;Validated;PT15M;166.193;-177.54;1.47;212.36;75.0;;213.83;213.83
2021-12-27T14:00:00+01:00;Validated;PT15M;63.732;-84.729;0.0;212.36;75.0;;212.36;212.36
2021-12-27T13:45:00+01:00;Validated;PT15M;-2.859;5.651;0.0;255.0;75.0;;75.0;75.0
2021-12-27T13:30:00+01:00;Validated;PT15M;9.384;-8.039;0.0;255.0;75.0;;255.0;255.0
2021-12-27T13:15:00+01:00;Validated;PT15M;-25.715;21.841;0.0;255.0;75.0;;75.0;75.0
2021-12-27T13:00:00+01:00;Validated;PT15M;-15.819;5.003;0.0;255.0;75.0;;75.0;75.0
2021-12-27T12:45:00+01:00;Validated;PT15M;-14.535;16.317;0.0;400.0;72.01;;72.01;72.01
2021-12-27T12:30:00+01:00;Validated;PT15M;91.992;-99.166;0.0;400.0;72.87;;400.0;400.0
2021-12-27T12:15:00+01:00;Validated;PT15M;224.159;-199.42;13.51;400.0;71.48;;413.51;413.51
2021-12-27T12:00:00+01:00;Validated;PT15M;298.648;-359.351;29.63;400.0;70.0;;429.63;429.63
2021-12-27T11:45:00+01:00;Validated;PT15M;235.042;-313.259;15.42;400.0;70.0;;415.42;415.42
2021-12-27T11:30:00+01:00;Validated;PT15M;130.376;-263.995;1.64;223.62;70.0;;225.26;225.26
2021-12-27T11:15:00+01:00;Validated;PT15M;-4.904;-12.575;0.0;220.0;70.0;;220.0;220.0
2021-12-27T11:00:00+01:00;Validated;PT15M;-43.913;32.238;0.0;281.0;70.0;;70.0;70.0
2021-12-27T10:45:00+01:00;Validated;PT15M;-12.183;7.831;0.0;216.6;70.0;;70.0;70.0
2021-12-27T10:30:00+01:00;Validated;PT15M;-75.683;73.554;0.0;216.6;70.0;;70.0;70.0
2021-12-27T10:15:00+01:00;Validated;PT15M;-8.408;-3.151;0.0;399.56;70.0;;399.56;399.56
2021-12-27T10:00:00+01:00;Validated;PT15M;69.39;-66.914;0.0;400.0;70.0;;400.0;400.0
2021-12-27T09:45:00+01:00;Validated;PT15M;160.222;-182.49;1.87;282.08;70.0;;283.95;283.95
2021-12-27T09:30:00+01:00;Validated;PT15M;78.454;-111.196;0.0;270.0;70.0;;270.0;270.0
2021-12-27T09:15:00+01:00;Validated;PT15M;-31.96;9.797;0.0;217.28;70.0;;70.0;70.0
2021-12-27T09:00:00+01:00;Validated;PT15M;-60.246;78.971;0.0;399.56;70.0;;70.0;70.0
2021-12-27T08:45:00+01:00;Validated;PT15M;112.46;-115.984;0.0;399.56;70.0;;399.56;399.56
2021-12-27T08:30:00+01:00;Validated;PT15M;16.809;-13.886;0.0;413.02;70.0;;413.02;413.02
2021-12-27T08:15:00+01:00;Validated;PT15M;190.141;-195.636;1.68;399.56;70.0;;401.24;401.24
2021-12-27T08:00:00+01:00;Validated;PT15M;112.115;-84.384;0.0;217.11;70.0;;217.11;217.11
2021-12-27T07:45:00+01:00;Validated;PT15M;192.912;-228.647;3.55;211.29;70.0;;214.84;214.84
2021-12-27T07:30:00+01:00;Validated;PT15M;111.41;-149.657;0.0;208.73;70.0;;208.73;208.73
2021-12-27T07:15:00+01:00;Validated;PT15M;104.4;-100.73;0.0;400.0;70.0;;400.0;400.0
2021-12-27T07:00:00+01:00;Validated;PT15M;261.946;-220.781;7.95;400.0;70.0;;407.95;407.95
2021-12-27T06:45:00+01:00;Validated;PT15M;235.486;-265.139;2.7;209.6;70.0;;212.31;212.31
2021-12-27T06:30:00+01:00;Validated;PT15M;4.549;-77.201;0.0;209.15;34.92;;209.15;209.15
2021-12-27T06:15:00+01:00;Validated;PT15M;-84.116;148.237;0.0;208.73;38.06;;38.06;38.06
2021-12-27T06:00:00+01:00;Validated;PT15M;69.755;-49.051;0.0;208.73;199.6;;208.73;208.73
2021-12-27T05:45:00+01:00;Validated;PT15M;-98.118;72.472;0.0;227.28;91.61;;91.61;91.61
2021-12-27T05:30:00+01:00;Validated;PT15M;31.408;8.118;0.0;227.28;78.52;;78.52;78.52
2021-12-27T05:15:00+01:00;Validated;PT15M;145.444;-205.814;3.98;227.28;70.0;;231.26;231.26
2021-12-27T05:00:00+01:00;Validated;PT15M;160.826;-187.633;3.41;229.33;70.0;;232.74;232.74
2021-12-27T04:45:00+01:00;Validated;PT15M;123.069;-185.403;2.81;214.76;70.0;;217.58;217.58
2021-12-27T04:30:00+01:00;Validated;PT15M;103.98;-162.187;3.02;210.38;70.0;;213.41;213.41
2021-12-27T04:15:00+01:00;Validated;PT15M;185.094;-194.83;2.42;210.5;70.0;;212.93;212.93
2021-12-27T04:00:00+01:00;Validated;PT15M;133.564;-133.072;0.0;208.73;70.0;;208.73;208.73
2021-12-27T03:45:00+01:00;Validated;PT15M;90.559;-113.41;0.0;232.92;70.0;;232.92;232.92
2021-12-27T03:30:00+01:00;Validated;PT15M;-22.094;8.653;0.0;230.5;70.0;;70.0;70.0
2021-12-27T03:15:00+01:00;Validated;PT15M;88.84;-109.014;0.0;230.5;70.0;;230.5;230.5
2021-12-27T03:00:00+01:00;Validated;PT15M;16.157;-36.074;0.0;299.99;160.02;;299.99;299.99
2021-12-27T02:45:00+01:00;Validated;PT15M;12.819;-18.211;0.0;400.0;128.29;;400.0;400.0
2021-12-27T02:30:00+01:00;Validated;PT15M;107.092;-62.268;0.0;400.0;87.65;;400.0;400.0
2021-12-27T02:15:00+01:00;Validated;PT15M;299.237;-352.873;84.22;400.0;199.6;;484.22;484.22
2021-12-27T02:00:00+01:00;Validated;PT15M;219.016;-505.749;22.59;400.0;199.6;;422.59;422.59
2021-12-27T01:45:00+01:00;Validated;PT15M;135.032;-126.338;0.0;208.73;199.6;;208.73;208.73
2021-12-27T01:30:00+01:00;Validated;PT15M;199.224;-201.357;6.17;215.07;199.6;;221.24;221.24
2021-12-27T01:15:00+01:00;Validated;PT15M;249.658;-250.408;14.88;218.89;199.6;;233.77;233.77
2021-12-27T01:00:00+01:00;Validated;PT15M;218.828;-321.895;2.51;223.1;199.6;;225.62;225.62
2021-12-27T00:45:00+01:00;Validated;PT15M;27.737;-10.699;0.0;208.73;199.6;;208.73;208.73
2021-12-27T00:30:00+01:00;Validated;PT15M;141.189;-169.876;3.48;227.81;199.6;;231.3;231.3
2021-12-27T00:15:00+01:00;Validated;PT15M;145.0;-205.902;3.56;227.91;199.6;;231.48;231.48
2021-12-27T00:00:00+01:00;Validated;PT15M;11.198;-172.883;1.73;244.61;80.46;;246.34;246.34
2021-12-26T23:45:00+01:00;Validated;PT15M;-36.569;110.914;0.0;239.99;49.23;;49.23;49.23
2021-12-26T23:30:00+01:00;Validated;PT15M;117.898;-116.285;0.0;250.98;70.0;;250.98;250.98
2021-12-26T23:15:00+01:00;Validated;PT15M;87.9;-126.401;0.0;250.2;70.0;;250.2;250.2
2021-12-26T23:00:00+01:00;Validated;PT15M;107.812;-170.469;2.8;250.99;70.0;;253.79;253.79
2021-12-26T22:45:00+01:00;Validated;PT15M;92.909;-176.401;2.38;245.82;70.0;;248.2;248.2
2021-12-26T22:30:00+01:00;Validated;PT15M;146.278;-149.167;0.0;384.45;70.0;;384.45;384.45
2021-12-26T22:15:00+01:00;Validated;PT15M;232.644;-251.396;6.46;384.45;70.0;;390.91;390.91
2021-12-26T22:00:00+01:00;Validated;PT15M;115.213;-206.722;2.5;384.45;-2.48;;386.95;386.95
2021-12-26T21:45:00+01:00;Validated;PT15M;196.141;-125.005;0.0;384.45;-25.93;;384.45;384.45
2021-12-26T21:30:00+01:00;Validated;PT15M;331.675;-246.386;17.48;395.0;15.22;;412.48;412.48
2021-12-26T21:15:00+01:00;Validated;PT15M;346.208;-348.686;45.06;397.47;70.0;;442.53;442.53
